Date,AccountValue
2011-08-17,98427.0
2011-08-18,98166.0
2011-08-19,98166.0
2011-08-22,98167.0
2011-08-23,98312.0
2011-08-24,98374.0
2011-08-25,98355.0
2011-08-26,98490.0
2011-08-29,98601.0
2011-08-30,98608.0
2011-08-31,98646.0
2011-09-01,98643.0
2011-09-02,98487.0
2011-09-06,98450.0
2011-09-07,98603.0
2011-09-08,98553.0
2011-09-09,98453.0
2011-09-12,98516.0
2011-09-13,98577.0
2011-09-14,98663.0
2011-09-15,98730.0
2011-09-16,98854.0
2011-09-19,98797.0
2011-09-20,98795.0
2011-09-21,98584.0
2011-09-22,98387.0
2011-09-23,98476.0
2011-09-26,98622.0
2011-09-27,98669.0
2011-09-28,98622.0
2011-09-29,98662.0
2011-09-30,98558.0
2011-10-03,98412.0
2011-10-04,98527.0
2011-10-05,98625.0
2011-10-06,98750.0
2011-10-07,98781.0
2011-10-10,98877.0
2011-10-11,98894.0
2011-10-12,98894.0
2011-10-13,98926.0
2011-10-14,98788.0
2011-10-17,100412.0
2011-10-18,100571.0
2011-10-19,100497.0
2011-10-20,100547.0
2011-10-21,100719.0
2011-10-24,100824.0
2011-10-25,100654.0
2011-10-26,100742.0
2011-10-27,100995.0
2011-10-28,101071.0
2011-10-31,100795.0
2011-11-01,100650.0
2011-11-02,100773.0
2011-11-03,100947.0
2011-11-04,100925.0
2011-11-07,100974.0
2011-11-08,101096.0
2011-11-09,100782.0
2011-11-10,100856.0
2011-11-11,101077.0
2011-11-14,100998.0
2011-11-15,99041.0
2011-11-16,98936.0
2011-11-17,98861.0
2011-11-18,98844.0
2011-11-21,98738.0
2011-11-22,98668.0
2011-11-23,98563.0
2011-11-25,98538.0
2011-11-28,98659.0
2011-11-29,98654.0
2011-11-30,98585.0
2011-12-01,98596.0
2011-12-02,98232.0
2011-12-05,98570.0
2011-12-06,98625.0
2011-12-07,98641.0
2011-12-08,98512.0
2011-12-09,98646.0
2011-12-12,98487.0
2011-12-13,98478.0
2011-12-14,98411.0
2011-12-15,98441.0
2011-12-16,98460.0
2011-12-19,98345.0
2011-12-20,98481.0
2011-12-21,98468.0
2011-12-22,100608.0
2011-12-23,100483.0
2011-12-27,100165.0
2011-12-28,100076.0
2011-12-29,100157.0
2011-12-30,100165.0
2012-01-03,100200.0
2012-01-04,100230.0
2012-01-05,100229.0
2012-01-06,100270.0
2012-01-09,100244.0
2012-01-10,100320.0
2012-01-11,100320.0
2012-01-12,100347.0
2012-01-13,100346.0
2012-01-17,100342.0
2012-01-18,100436.0
2012-01-19,100458.0
2012-01-20,100477.0
2012-01-23,100470.0
2012-01-24,100492.0
2012-01-25,100560.0
2012-01-26,100516.0
2012-01-27,100508.0
2012-01-30,100479.0
2012-01-31,100455.0
2012-02-01,100575.0
2012-02-02,100567.0
2012-02-06,104918.0
2012-02-07,104966.0
2012-02-08,104998.0
2012-02-09,105029.0
2012-02-10,104956.0
2012-02-13,105049.0
2012-02-14,105026.0
2012-02-15,105047.0
2012-02-16,105111.0
2012-02-17,105204.0
2012-02-21,105210.0
2012-02-22,105147.0
2012-02-23,105220.0
2012-02-24,105251.0
2012-02-27,105264.0
2012-02-28,105298.0
2012-02-29,105209.0
2012-03-01,105320.0
2012-03-02,105272.0
2012-03-05,105253.0
2012-03-06,105085.0
2012-03-07,105169.0
2012-03-08,105279.0
2012-03-09,105315.0
2012-03-12,105272.0
2012-03-13,105485.0
2012-03-14,105496.0
2012-03-15,105489.0
2012-03-16,105569.0
2012-03-19,105608.0
2012-03-20,105582.0
2012-03-21,105541.0
2012-03-22,105438.0
2012-03-23,105482.0
2012-03-26,105590.0
2012-03-27,105557.0
2012-03-28,105506.0
2012-03-29,105498.0
2012-03-30,105552.0
2012-04-02,105620.0
2012-04-03,105601.0
2012-04-04,105470.0
2012-04-05,105479.0
2012-04-09,105355.0
2012-04-10,105224.0
2012-04-11,105288.0
2012-04-12,105396.0
2012-04-13,105276.0
2012-04-16,105276.0
2012-04-17,105419.0
2012-04-18,105399.0
2012-04-19,105365.0
2012-04-20,105383.0
2012-04-23,105302.0
2012-04-24,105357.0
2012-04-25,105490.0
2012-04-26,105557.0
2012-04-27,105592.0
2012-04-30,105524.0
2012-05-01,105589.0
2012-05-02,105559.0
2012-05-03,105461.0
2012-05-04,105172.0
2012-05-07,105288.0
2012-05-08,105239.0
2012-05-09,105162.0
2012-05-10,105201.0
2012-05-11,105171.0
2012-05-14,105069.0
2012-05-15,105030.0
2012-05-16,104975.0
2012-05-17,104813.0
2012-05-18,104739.0
2012-05-21,104892.0
2012-05-22,104921.0
2012-05-23,104938.0
2012-05-24,105014.0
2012-05-25,104954.0
2012-05-29,105100.0
2012-05-30,104949.0
