Date,AccountValue
2011-03-15,96937.0
2011-03-16,96789.0
2011-03-17,96890.0
2011-03-18,96975.0
2011-03-21,97050.0
2011-03-22,97046.0
2011-03-23,97083.0
2011-03-24,97140.0
2011-03-25,97146.0
2011-03-28,97089.0
2011-03-29,97174.0
2011-03-30,97234.0
2011-03-31,97225.0
2011-04-01,97258.0
2011-04-04,97269.0
2011-04-05,97271.0
2011-04-06,97300.0
2011-04-07,97291.0
2011-04-08,97277.0
2011-04-11,97250.0
2011-04-12,97164.0
2011-04-13,97161.0
2011-04-14,97170.0
2011-04-15,97202.0
2011-04-18,97077.0
2011-04-19,97127.0
2011-04-20,97275.0
2011-04-21,97334.0
2011-04-25,97313.0
2011-04-26,97356.0
2011-04-27,97384.0
2011-04-28,97379.0
2011-04-29,97214.0
2011-05-02,96933.0
2011-05-03,96913.0
2011-05-04,96832.0
2011-05-05,96733.0
2011-05-06,96769.0
2011-05-09,96819.0
2011-05-10,96902.0
2011-05-11,96804.0
2011-05-12,96869.0
2011-05-13,96782.0
2011-05-16,96729.0
2011-05-17,96724.0
2011-05-18,96818.0
2011-05-19,96828.0
2011-05-20,96660.0
2011-05-23,96664.0
2011-05-24,96650.0
2011-05-25,96665.0
2011-05-26,96694.0
2011-05-27,96727.0
2011-05-31,96787.0
2011-06-01,96561.0
2011-06-02,96588.0
2011-06-03,96403.0
2011-06-06,96409.0
2011-06-07,96391.0
2011-06-08,96305.0
2011-06-09,96397.0
2011-06-10,96231.0
2011-06-13,96286.0
2011-06-14,96367.0
2011-06-15,96226.0
2011-06-16,96311.0
2011-06-17,96368.0
2011-06-20,96391.0
2011-06-21,96458.0
2011-06-22,96436.0
2011-06-23,96408.0
2011-06-24,96382.0
2011-06-27,96432.0
2011-06-28,96518.0
2011-06-29,96560.0
2011-06-30,96322.0
2011-07-01,97172.0
2011-07-05,97205.0
2011-07-06,97207.0
2011-07-07,97223.0
2011-07-08,97204.0
2011-07-11,96303.0
2011-07-12,96286.0
2011-07-13,96312.0
2011-07-14,96247.0
2011-07-15,96221.0
